,movie_id,title_x,tag
4438,60421,Circumstance,NikohlBoosheri SarahKazemy RezaSixoSafai SoheilParsa NasrinPakkho NikohlBoosheri SarahKazemy RezaSixoSafai SoheilParsa NasrinPakkho Drama sexualidentity lesbianrelationship homosexuality womandirector sexualidentity lesbianrelationship homosexuality womandirector ASpaceBetween MarakeshFilms BagoPictures
4439,157354,Fruitvale Station,MichaelB.Jordan OctaviaSpencer MelonieDiaz AhnaO'Reilly KevinDurand MichaelB.Jordan OctaviaSpencer MelonieDiaz AhnaO'Reilly KevinDurand Drama policebrutality basedontruestory racism docudrama dayinalife policebrutality basedontruestory racism docudrama dayinalife ForestWhitaker'sSignificantProductions OGProject
4440,127867,The Brass Teapot,JunoTemple MichaelAngarano AlexisBledel BillyMagnussen AliaShawkat JunoTemple MichaelAngarano AlexisBledel BillyMagnussen AliaShawkat Comedy Fantasy Thriller fantasy basedoncomicbook money magicalobject womandirector fantasy basedoncomicbook money magicalobject womandirector LaundryFilms
4441,3170,Bambi,DonnieDunagan PeterBehn StanAlexander CammieKing WillWright DonnieDunagan PeterBehn StanAlexander CammieKing WillWright Animation Drama Family forest comingofage bestfriend lossoflovedone forest comingofage bestfriend lossoflovedone WaltDisneyProductions
4442,14014,The Hammer,AdamCarolla OswaldoCastillo HaroldHouseMoore ChristopherDarga JonathanHernandez AdamCarolla OswaldoCastillo HaroldHouseMoore ChristopherDarga JonathanHernandez Comedy transporter sport independentfilm transporter sport independentfilm BentleyFilmgroup EdenWurmfeldFilms HammerTheMovie
4443,15708,Latter Days,SteveSandvoss WesRamsey JacquelineBisset JosephGordon-Levitt RebekahJohnson SteveSandvoss WesRamsey JacquelineBisset JosephGordon-Levitt RebekahJohnson Drama Comedy Romance gay comingout religion mormon gay comingout religion mormon TLAReleasing
4444,146882,Elza,StanaRoumillac VincentByrdLeSage ChristopheCherki StanaRoumillac VincentByrdLeSage ChristopheCherki Drama france caribbeanislands caribbean womandirector france caribbeanislands caribbean womandirector FranceTélévision AztecMusique CanalPlusOverseas
4445,215918,1982,BokeemWoodbine SharonLeal WayneBrady QuintonAaron HillHarper BokeemWoodbine SharonLeal WayneBrady QuintonAaron HillHarper Drama drugaddiction fatherdaughterrelationship semiautobiographical drugaddiction fatherdaughterrelationship semiautobiographical
4446,84200,"For a Good Time, Call...",AriGraynor LaurenMiller MarkWebber JustinLong MimiRogers AriGraynor LaurenMiller MarkWebber JustinLong MimiRogers Comedy crudehumor bestfriend phonesex innuendo dirtyjoke crudehumor bestfriend phonesex innuendo dirtyjoke AdScottPictures
4447,84184,Celeste & Jesse Forever,RashidaJones AndySamberg ElijahWood EmmaRoberts AriGraynor RashidaJones AndySamberg ElijahWood EmmaRoberts AriGraynor Comedy Drama Romance relationshipproblems malefemalerelationship divorce bestfriendsinlove relationshipproblems malefemalerelationship divorce bestfriendsinlove TeamTodd
4448,45767,Time Changer,D.DavidMorin GavinMacLeod HalLinden JenniferO'Neill PaulRodríguez D.DavidMorin GavinMacLeod HalLinden JenniferO'Neill PaulRodríguez Comedy Drama Family ScienceFiction timetravel timemachine christianfilm timetravel timemachine christianfilm ChristianoFilmGroup
4449,14823,London to Brighton,GeorgiaGroome JohnnyHarris SamSpruell LorraineStanley AlexanderMorton GeorgiaGroome JohnnyHarris SamSpruell LorraineStanley AlexanderMorton Crime Drama Thriller suspense suspense SteelMillPictures LTBFilmsLimited WellingtonFilms
4450,367551,American Hero,StephenDorff EddieGriffin BillBillions JonathanBillions StephenDorff EddieGriffin BillBillions JonathanBillions Action Comedy ScienceFiction ScreenMediaFilms VertigoFilms ProtagonistPictures
4451,343409,Windsor Drive,SamaireArmstrong AnnaGurji MattCohen KyanDuBois SamaireArmstrong AnnaGurji MattCohen KyanDuBois Thriller Mystery womandirector womandirector AbsintheProductions
4452,60243,A Separation,LeilaHatami KimiaHosseini MerilaZarei پیمانمعادی SarehBayat LeilaHatami KimiaHosseini MerilaZarei پیمانمعادی SarehBayat Drama emigration class money maid divorce iran caregiver alzheimer'sdisease maritalseparation iranian emigration class money maid divorce iran caregiver alzheimer'sdisease maritalseparation iranian AsgharFarhadiProductions DreamlabFilms MPAAPSAAcademyFilmFund
4453,57294,Crying with Laughter,StephenMcCole MalcolmShields AndrewNeil JoHartley StephenMcCole MalcolmShields AndrewNeil JoHartley Comedy Drama Thriller kidnapping stand-upcomedy darkcomedy nightclub landlord alcoholic stand-upcomedian darkhumor swearing kidnapping stand-upcomedy darkcomedy nightclub landlord alcoholic stand-upcomedian darkhumor swearing ScottishScreen EMMedia BBCScotland SynchronicityFilms WellingtonFilms
4454,11446,Welcome to the Dollhouse,HeatherMatarazzo VictoriaDavis ChristinaBrucato ChristinaVidal SiriHoward HeatherMatarazzo VictoriaDavis ChristinaBrucato ChristinaVidal SiriHoward Comedy Drama parentskidsrelationship sistersisterrelationship mockery ugliness independentfilm littlegirl schoollife parentskidsrelationship sistersisterrelationship mockery ugliness independentfilm littlegirl schoollife
4455,47889,Ruby in Paradise,AshleyJudd ToddField BentleyMitchum DorothyLyman AllisonDean AshleyJudd ToddField BentleyMitchum DorothyLyman AllisonDean Drama Romance independentfilm independentfilm RubyinParadise FullCrew/SayYea
4456,25461,Raising Victor Vargas,VictorRasuk JudyMarte MelonieDiaz AltagraciaGuzman SilvestreRasuk VictorRasuk JudyMarte MelonieDiaz AltagraciaGuzman SilvestreRasuk Drama Romance independentfilm independentfilm
4457,905,Pandora's Box,LouiseBrooks FritzKortner FrancisLederer CarlGoetz Krafft-Raschig LouiseBrooks FritzKortner FrancisLederer CarlGoetz Krafft-Raschig Drama Thriller Romance londonengland casino irony forbiddenlove lossofhusband reward silentfilm londonengland casino irony forbiddenlove lossofhusband reward silentfilm NeroFilms
4458,279759,Harrison Montgomery,
4459,78705,Live-In Maid,NormaAleandro NormaArgentina MarcosMundstock ClaudiaLapacó ElsaBerenguer NormaAleandro NormaArgentina MarcosMundstock ClaudiaLapacó ElsaBerenguer Drama Foreign LibidoCine Aquafilms Filmanova
4460,25212,Deterrence,KevinPollak TimothyHutton SherylLeeRalph ClotildeCourau SeanAstin KevinPollak TimothyHutton SherylLeeRalph ClotildeCourau SeanAstin Action Drama Mystery Thriller diner judgmentcall diner judgmentcall BattleplanProductions TF1International MoonstoneEntertainment
4461,26899,The Mudge Boy,EmileHirsch TomGuiry RichardJenkins PabloSchreiber ZacharyKnighton EmileHirsch TomGuiry RichardJenkins PabloSchreiber ZacharyKnighton Drama chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex
4462,146269,The Young Unknowns,DevonGummersall ArlyJover EionBailey LeslieBibb DaleGodboldo DevonGummersall ArlyJover EionBailey LeslieBibb DaleGodboldo Drama womandirector womandirector
4463,292483,Not Cool,ShaneDawson CheramiLeigh DrewMonson MichelleVeintimilla LisaSchwartz ShaneDawson CheramiLeigh DrewMonson MichelleVeintimilla LisaSchwartz Comedy sex thanksgiving friendship highschool love comingofage wildparty sex thanksgiving friendship highschool love comingofage wildparty SteeltownEntertainment PointParkUniversity Shaderville
4464,14451,Dead Snow,CharlotteFrogner StigFrodeHenriksen VegarHoel JeppeBeckLaursen EvyKassethRøsten CharlotteFrogner StigFrodeHenriksen VegarHoel JeppeBeckLaursen EvyKassethRøsten Horror Comedy norway undead zombie wintry norway undead zombie wintry EuforiaFilm FilmCamp MihoFilm Barentsfilm YellowBastardProduction NewsOnRequest(NOR) ZwartArbeid
4465,10105,Saints and Soldiers,LarryBagby AlexanderPolinsky KirbyHeyborne CorbinAllred EthanVincent LarryBagby AlexanderPolinsky KirbyHeyborne CorbinAllred EthanVincent Action Adventure Drama History War winter belgium worldwarii nazis bravery ardennen slaughter nazigermany soldier winter belgium worldwarii nazis bravery ardennen slaughter nazigermany soldier ExcelEntertainment
4466,211557,Vessel,BrandonBales BrandyMaasch JulieMintz WalterPhelan TaylorPigeon BrandonBales BrandyMaasch JulieMintz WalterPhelan TaylorPigeon Horror ScienceFiction Baker'sDozenProductions
4467,838,American Graffiti,RichardDreyfuss RonHoward PaulLeMat CharlesMartinSmith CindyWilliams RichardDreyfuss RonHoward PaulLeMat CharlesMartinSmith CindyWilliams Comedy Drama farewell rockandroll robbery loveatfirstsight carrace radiostation carbreakdown vandalism radio radiopresenter airplane car child farewell rockandroll robbery loveatfirstsight carrace radiostation carbreakdown vandalism radio radiopresenter airplane car child Lucasfilm UniversalPictures TheCoppolaCompany
4468,40862,Iraq for Sale: The War Profiteers,ShereefAkeel ShereefAkeel Documentary
4469,13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,DanaSnyder CareyMeans DaveWillis AndyMerrill BruceCampbell DanaSnyder CareyMeans DaveWillis AndyMerrill BruceCampbell Animation Comedy africa bloodsplatter surrealism blood robot adultanimation africa bloodsplatter surrealism blood robot adultanimation WarnerBros. WilliamsStreet FirstLookPictures CartoonNetwork
4470,84332,Safety Not Guaranteed,AubreyPlaza MarkDuplass JakeJohnson KaranSoni JenicaBergere AubreyPlaza MarkDuplass JakeJohnson KaranSoni JenicaBergere Comedy Romance ScienceFiction Drama timetravel timetravel DuplassBrothersProductions BigBeachFilms
4471,74510,Kevin Hart: Laugh at My Pain,KevinHart Na'imLynn KevinHart Na'imLynn Comedy Documentary stand-upcomedy stand-upcomedy ComedyCentralFilms CodeblackEntertainment HartbeatProductions
4472,74725,Kill List,NeilMaskell MyAnnaBuring HarrySimpson MichaelSmiley StruanRodger NeilMaskell MyAnnaBuring HarrySimpson MichaelSmiley StruanRodger Horror Thriller Crime hotel wifehusbandrelationship hitman infection forest cult priest murderer brutality bonfire ceremony exsoldier ritualsacrifice contractkiller videotape folkhorror mumblegore hotel wifehusbandrelationship hitman infection forest cult priest murderer brutality bonfire ceremony exsoldier ritualsacrifice contractkiller videotape folkhorror mumblegore RookFilms WarpX
4473,58428,The Innkeepers,SaraPaxton PatHealy KellyMcGillis GeorgeRiddle LenaDunham SaraPaxton PatHealy KellyMcGillis GeorgeRiddle LenaDunham Horror Thriller antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore GlassEyePix DarkSkyFilms
4474,8416,The Conformist,Jean-LouisTrintignant StefaniaSandrelli GastoneMoschin DominiqueSanda EnzoTarascio Jean-LouisTrintignant StefaniaSandrelli GastoneMoschin DominiqueSanda EnzoTarascio Drama paris italy assassin fascism benitomussolini paris italy assassin fascism benitomussolini ParamountPictures MarsFilms MarianneProductions MaranFilm
4475,36584,Interview with the Assassin,DylanHaggerty ReneeFaia DennisLau RaymondJ.Barry KelseyKemper DylanHaggerty ReneeFaia DennisLau RaymondJ.Barry KelseyKemper Drama Thriller assassination paranoia suspense conspiracy assassination paranoia suspense conspiracy MagnoliaPictures
4476,13429,Donkey Punch,NicholaBurley SianBreckin JaimeWinstone RobertBoulter TomBurke NicholaBurley SianBreckin JaimeWinstone RobertBoulter TomBurke Horror Drama Thriller Crime WarpX MadmanEntertainment
4477,9022,All the Boys Love Mandy Lane,AmberHeard AnsonMount MichaelWelch WhitneyAble EdwinHodge AmberHeard AnsonMount MichaelWelch WhitneyAble EdwinHodge Horror Mystery Thriller suicideattempt gun texas massmurder farmworker plannedmurder beauty dyinganddeath fraud plan surprise farm victimofmurder conspiracyofmurder highschool murder youth beautifulgirl femalecorpse suicideattempt gun texas massmurder farmworker plannedmurder beauty dyinganddeath fraud plan surprise farm victimofmurder conspiracyofmurder highschool murder youth beautifulgirl femalecorpse OccupantFilms
4478,22530,Bled,SarahFarooqui ChrisIvanCevic AlexPetrovitch MicheleMorrow IvanL.Moody SarahFarooqui ChrisIvanCevic AlexPetrovitch MicheleMorrow IvanL.Moody Horror vampire daywalker vampire daywalker
4479,288,High Noon,GaryCooper GraceKelly ThomasMitchell LloydBridges KatyJurado GaryCooper GraceKelly ThomasMitchell LloydBridges KatyJurado Western gunslinger showdown fistfight morality u.s.marshal battle justice oneagainstmany quickdraw brawl streetshootout gunslinger showdown fistfight morality u.s.marshal battle justice oneagainstmany quickdraw brawl streetshootout UnitedArtists StanleyKramerProductions
4480,14275,Hoop Dreams,WilliamGates ArthurAgee SteveJames WilliamGates ArthurAgee SteveJames Documentary chicago sportsteam ghetto narration college sport basketball highschoolsports independentfilm innercity highschoolstudent chicago sportsteam ghetto narration college sport basketball highschoolsports independentfilm innercity highschoolstudent FineLineFeatures KartemquinFilms
4481,2287,Rize,ChristopherToler TommytheClown MissPrissy Dragon CeasareWillis ChristopherToler TommytheClown MissPrissy Dragon CeasareWillis Documentary streetgang hip-hop dance fight breakdance ghetto musical clowning gang losangeles streetgang hip-hop dance fight breakdance ghetto musical clowning gang losangeles DavidLaChapelleStudios HSIProductions DarkfibreEntertainmentLtd. GotFilms
4482,18734,L.I.E.,PaulDano BruceAltman BrianCox BillyKay JamesCosta PaulDano BruceAltman BrianCox BillyKay JamesCosta Drama independentfilm independentfilm
4483,206197,The Sisterhood of Night,KaraHayward GeorgieHenley OliviaDeJonge LauraFraser KalPenn KaraHayward GeorgieHenley OliviaDeJonge LauraFraser KalPenn Mystery Drama Thriller witch womandirector witch womandirector
4484,26837,B-Girl,Julie'Jules'Urich MissyYager WesleyJonathan DrewSidora AimeeGarcia Julie'Jules'Urich MissyYager WesleyJonathan DrewSidora AimeeGarcia Crime Drama Music dancing hip-hop b-girl streetdance b-boying b-girling dancecrew womandirector dancing hip-hop b-girl streetdance b-boying b-girling dancecrew womandirector TwoCamelsFilms
4485,7859,Half Nelson,RyanGosling JeffLima ShareekaEpps NathanCorbett TyraKwao-Vovo RyanGosling JeffLima ShareekaEpps NathanCorbett TyraKwao-Vovo Drama date ex-girlfriend bicycle crack independentfilm date ex-girlfriend bicycle crack independentfilm Thinkfilm HuntingLaneFilms JourneymanPictures OriginalMedia SilverwoodFilms TractionMedia
4486,302579,Naturally Native,ValerieRed-Horse YvonneRusso IreneBedard KimberlyGuerrero PatoHoffmann ValerieRed-Horse YvonneRusso IreneBedard KimberlyGuerrero PatoHoffmann Drama nativeamerican racism family womandirector nativeamerican racism family womandirector Red-horseNative
4487,51955,Hav Plenty,ChristopherScottCherot ChenoaMaxwell TammiKatherineJones RobinneLee ReginaldJames ChristopherScottCherot ChenoaMaxwell TammiKatherineJones RobinneLee ReginaldJames Action Comedy Romance ScienceFiction Thriller
4488,376004,Adulterers,SeanFaris DanielleSavre MehcadBrooks StephanieCharles SteffinniePhrommany SeanFaris DanielleSavre MehcadBrooks StephanieCharles SteffinniePhrommany Thriller Crime Drama
4489,158752,Escape from Tomorrow,RoyAbramsohn ElenaSchuber KatelynnRodriguez DanielleSafady AlisonLees-Taylor RoyAbramsohn ElenaSchuber KatelynnRodriguez DanielleSafady AlisonLees-Taylor Horror Fantasy MankurtMedia
4490,40658,Starsuckers,EllisCashmore MaxClifford RichardCurtis Josefd'Bache-Kane NickDavies EllisCashmore MaxClifford RichardCurtis Josefd'Bache-Kane NickDavies Documentary Foreign
4491,296943,The Hadza:  Last of the First,Documentary
4492,118612,After,StevenStrait KarolinaWydra SandraEllisLafferty RicReitz JacksonWalker StevenStrait KarolinaWydra SandraEllisLafferty RicReitz JacksonWalker Mystery Thriller coma crash acceptingdeath coma crash acceptingdeath SeabournePictures QuiteQuickProductions
